   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8 5143.23 2571.61     0      64       60
  64   32   50   16 4697.38 2348.69     0      64       60
  64   32   50   32 3408.01 1704.01     0      64       60
  64   32   50   64 2311.90 1155.95     0      64       60
  64   32   50  128 1300.59  650.29     0      64       60
  64   32   50  256  731.88  365.94     0      64       60
  64   32   50  512  379.29  189.64     1      64       60
  64   32   50 1024  193.01   96.51     3      64       60
