   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8 1398.33  699.16     0       8       60
  64   32   50   16 1190.77  595.38     0       8       60
  64   32   50   32  863.54  431.77     0       8       60
  64   32   50   64  685.19  342.60     0       8       60
  64   32   50  128  320.59  160.29     1       8       60
  64   32   50  256  158.04   79.02     3       8       60
  64   32   50  512   70.60   35.30     8       8       60
  64   32   50 1024   35.32   17.66    18       8       60
