   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8 2505.32 1252.66     0       8       60
  64   32   50   16 1891.39  945.69     0       8       60
  64   32   50   32 1302.28  651.14     0       8       60
  64   32   50   64  776.97  388.48     0       8       60
  64   32   50  128  338.48  169.24     1       8       60
  64   32   50  256  166.56   83.28     3       8       60
  64   32   50  512   74.87   37.44     7       8       60
  64   32   50 1024   37.44   18.72    17       8       60
