   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   84.04   42.02     2       1       60
  64   32   50   16   72.35   36.18     3       1       60
  64   32   50   32   63.16   31.58     5       1       60
  64   32   50   64   43.23   21.62     8       1       60
  64   32   50  128   25.32   12.66    17       1       60
  64   32   50  256   14.34    7.17    35       1       60
  64   32   50  512    6.11    3.06    94       1       60
  64   32   50 1024    3.04    1.52   210       1       60
