   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8  114.15   57.08     1       1       60
  64   32   50   16   53.93   26.96     4       1       60
  64   32   50   32   55.86   27.93     5       1       60
  64   32   50   64   38.24   19.12    10       1       60
  64   32   50  128   26.31   13.15    17       1       60
  64   32   50  256   14.63    7.31    34       1       60
  64   32   50  512    6.88    3.44    83       1       60
  64   32   50 1024    3.06    1.53   209       1       60
