   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   47.04   23.52     4       1       60
  64   32   50   16   46.14   23.07     5       1       60
  64   32   50   32   41.69   20.85     7       1       60
  64   32   50   64   33.15   16.58    11       1       60
  64   32   50  128   21.20   10.60    21       1       60
  64   32   50  256   11.51    5.75    44       1       60
  64   32   50  512    6.25    3.12    92       1       60
  64   32   50 1024    3.12    1.56   205       1       60
