   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8 2727.74 1363.87     0      24       60
  64   32   50   16 1926.32  963.16     0      24       60
  64   32   50   32 1429.86  714.93     0      24       60
  64   32   50   64  997.35  498.67     0      24       60
  64   32   50  128  573.10  286.55     0      24       60
  64   32   50  256  303.24  151.62     1      24       60
  64   32   50  512  141.99   71.00     4      24       60
  64   32   50 1024   68.26   34.13     9      24       60
