   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8 1822.98  911.49     0      12       60
  64   32   50   16 1634.21  817.10     0      12       60
  64   32   50   32 1367.39  683.70     0      12       60
  64   32   50   64  874.26  437.13     0      12       60
  64   32   50  128  512.47  256.23     0      12       60
  64   32   50  256  283.09  141.55     1      12       60
  64   32   50  512  129.84   64.92     4      12       60
  64   32   50 1024   65.41   32.71     9      12       60
