   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8 1934.63  967.32     0      12       60
  64   32   50   16 1465.05  732.53     0      12       60
  64   32   50   32 1157.14  578.57     0      12       60
  64   32   50   64  854.75  427.38     0      12       60
  64   32   50  128  499.79  249.90     0      12       60
  64   32   50  256  273.83  136.92     1      12       60
  64   32   50  512  125.98   62.99     4      12       60
  64   32   50 1024   62.18   31.09    10      12       60
