   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   45.39   22.70     4       1       60
  64   32   50   16   50.99   25.49     5       1       60
  64   32   50   32   40.42   20.21     7       1       60
  64   32   50   64   41.42   20.71     9       1       60
  64   32   50  128   24.37   12.18    18       1       60
  64   32   50  256   12.28    6.14    41       1       60
  64   32   50  512    5.56    2.78   103       1       60
  64   32   50 1024    2.60    1.30   246       1       60
