   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   81.14   40.57     2       1       60
  64   32   50   16   55.86   27.93     4       1       60
  64   32   50   32   37.96   18.98     8       1       60
  64   32   50   64   22.60   11.30    16       1       60
  64   32   50  128   11.31    5.65    39       1       60
  64   32   50  256    5.46    2.73    93       1       60
  64   32   50  512    2.87    1.43   200       1       60
  64   32   50 1024    1.51    0.75   425       1       60
