   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   23.35   11.68     8       1       60
  64   32   50   16   16.30    8.15    15       1       60
  64   32   50   32   12.00    6.00    26       1       60
  64   32   50   64    7.74    3.87    49       1       60
  64   32   50  128    3.49    1.74   128       1       60
  64   32   50  256    1.74    0.87   293       1       60
  64   32   50  512    0.95    0.47   608       1       60
  64   32   50 1024    0.50    0.25  1278       1       60
