   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   53.80   26.90     3       1       30
  64   32   50   16   51.04   25.52     5       1       30
  64   32   50   32   37.73   18.87     8       1       30
  64   32   50   64   36.98   18.49    10       1       30
  64   32   50  128   17.65    8.82    25       1       30
  64   32   50  256    8.54    4.27    59       1       30
  64   32   50  512    3.98    1.99   144       1       30
  64   32   50 1024    1.91    0.95   335       1       30
