   N    K    R   GF   Coded    Info   Lat Threads Duration
  64   32   50    8   54.98   27.49     3       1       30
  64   32   50   16   55.65   27.82     4       1       30
  64   32   50   32   45.31   22.66     7       1       30
  64   32   50   64   31.44   15.72    12       1       30
  64   32   50  128   13.82    6.91    32       1       30
  64   32   50  256    6.46    3.23    79       1       30
  64   32   50  512    3.25    1.62   177       1       30
  64   32   50 1024    1.72    0.86   371       1       30
